v9,v8,v7,v6,v5,v4,v3,v2,v1,v0,Detection
0.4195688,0.3958734,0.3799854,0.3754369,0.3952072,0.4195758,0.4180145,0.4179798,0.4286327,0.4227094,0.0
0.3958734,0.3799854,0.3754369,0.3952072,0.4195758,0.4180145,0.4179798,0.4286327,0.4227094,0.3934257,0.0
0.3799854,0.3754369,0.3952072,0.4195758,0.4180145,0.4179798,0.4286327,0.4227094,0.3934257,0.3773262,0.0
0.3754369,0.3952072,0.4195758,0.4180145,0.4179798,0.4286327,0.4227094,0.3934257,0.3773262,0.3865591,0.0
0.3952072,0.4195758,0.4180145,0.4179798,0.4286327,0.4227094,0.3934257,0.3773262,0.3865591,0.4126927,0.0
0.4195758,0.4180145,0.4179798,0.4286327,0.4227094,0.3934257,0.3773262,0.3865591,0.4126927,0.4143507,0.0
0.4180145,0.4179798,0.4286327,0.4227094,0.3934257,0.3773262,0.3865591,0.4126927,0.4143507,0.4432565,0.0
0.4179798,0.4286327,0.4227094,0.3934257,0.3773262,0.3865591,0.4126927,0.4143507,0.4432565,0.434793,0.0
0.4286327,0.4227094,0.3934257,0.3773262,0.3865591,0.4126927,0.4143507,0.4432565,0.434793,0.4716594,0.0
0.4227094,0.3934257,0.3773262,0.3865591,0.4126927,0.4143507,0.4432565,0.434793,0.4716594,0.4637933,0.0
0.3934257,0.3773262,0.3865591,0.4126927,0.4143507,0.4432565,0.434793,0.4716594,0.4637933,0.4623368,0.0
0.3773262,0.3865591,0.4126927,0.4143507,0.4432565,0.434793,0.4716594,0.4637933,0.4623368,0.4923138,0.0
0.3865591,0.4126927,0.4143507,0.4432565,0.434793,0.4716594,0.4637933,0.4623368,0.4923138,0.5324308,0.0
0.4126927,0.4143507,0.4432565,0.434793,0.4716594,0.4637933,0.4623368,0.4923138,0.5324308,0.5407274,0.0
0.4143507,0.4432565,0.434793,0.4716594,0.4637933,0.4623368,0.4923138,0.5324308,0.5407274,0.526657,0.0
0.4432565,0.434793,0.4716594,0.4637933,0.4623368,0.4923138,0.5324308,0.5407274,0.526657,0.5410245,0.0
0.434793,0.4716594,0.4637933,0.4623368,0.4923138,0.5324308,0.5407274,0.526657,0.5410245,0.5333276,0.0
0.4716594,0.4637933,0.4623368,0.4923138,0.5324308,0.5407274,0.526657,0.5410245,0.5333276,0.5330504,0.0
0.4637933,0.4623368,0.4923138,0.5324308,0.5407274,0.526657,0.5410245,0.5333276,0.5330504,0.5286219,0.0
0.4623368,0.4923138,0.5324308,0.5407274,0.526657,0.5410245,0.5333276,0.5330504,0.5286219,0.5101572,0.0
0.4923138,0.5324308,0.5407274,0.526657,0.5410245,0.5333276,0.5330504,0.5286219,0.5101572,0.491602,0.0
0.5324308,0.5407274,0.526657,0.5410245,0.5333276,0.5330504,0.5286219,0.5101572,0.491602,0.4735176,0.0
0.5407274,0.526657,0.5410245,0.5333276,0.5330504,0.5286219,0.5101572,0.491602,0.4735176,0.504876,0.0
0.526657,0.5410245,0.5333276,0.5330504,0.5286219,0.5101572,0.491602,0.4735176,0.504876,0.5272613,0.0
0.5410245,0.5333276,0.5330504,0.5286219,0.5101572,0.491602,0.4735176,0.504876,0.5272613,0.5611212,0.0
0.5333276,0.5330504,0.5286219,0.5101572,0.491602,0.4735176,0.504876,0.5272613,0.5611212,0.5702007,0.0
