v9,v8,v7,v6,v5,v4,v3,v2,v1,v0,Detection
0.0481052,0.038203,0.0295805,0.0279893,0.0312172,0.0274887,0.0277328,0.0247969,0.0160341,0.0074868,0.0
0.038203,0.0295805,0.0279893,0.0312172,0.0274887,0.0277328,0.0247969,0.0160341,0.0074868,0.0038598,0.0
0.0295805,0.0279893,0.0312172,0.0274887,0.0277328,0.0247969,0.0160341,0.0074868,0.0038598,0.0092391,0.0
0.0279893,0.0312172,0.0274887,0.0277328,0.0247969,0.0160341,0.0074868,0.0038598,0.0092391,0.0126656,0.0
0.0312172,0.0274887,0.0277328,0.0247969,0.0160341,0.0074868,0.0038598,0.0092391,0.0126656,0.0172617,0.0
0.0274887,0.0277328,0.0247969,0.0160341,0.0074868,0.0038598,0.0092391,0.0126656,0.0172617,0.0168849,0.0
0.0277328,0.0247969,0.0160341,0.0074868,0.0038598,0.0092391,0.0126656,0.0172617,0.0168849,0.0193278,0.0
0.0247969,0.0160341,0.0074868,0.0038598,0.0092391,0.0126656,0.0172617,0.0168849,0.0193278,0.0118465,0.0
0.0160341,0.0074868,0.0038598,0.0092391,0.0126656,0.0172617,0.0168849,0.0193278,0.0118465,0.0193857,0.0
0.0074868,0.0038598,0.0092391,0.0126656,0.0172617,0.0168849,0.0193278,0.0118465,0.0193857,0.0189668,0.0
0.0038598,0.0092391,0.0126656,0.0172617,0.0168849,0.0193278,0.0118465,0.0193857,0.0189668,0.0225751,0.0
0.0092391,0.0126656,0.0172617,0.0168849,0.0193278,0.0118465,0.0193857,0.0189668,0.0225751,0.0155492,0.0
0.0126656,0.0172617,0.0168849,0.0193278,0.0118465,0.0193857,0.0189668,0.0225751,0.0155492,0.0193689,0.0
0.0172617,0.0168849,0.0193278,0.0118465,0.0193857,0.0189668,0.0225751,0.0155492,0.0193689,0.0133537,0.0
0.0168849,0.0193278,0.0118465,0.0193857,0.0189668,0.0225751,0.0155492,0.0193689,0.0133537,0.0092573,0.0
0.0193278,0.0118465,0.0193857,0.0189668,0.0225751,0.0155492,0.0193689,0.0133537,0.0092573,0.0131247,0.0
0.0118465,0.0193857,0.0189668,0.0225751,0.0155492,0.0193689,0.0133537,0.0092573,0.0131247,-0.0025832,0.0
0.0193857,0.0189668,0.0225751,0.0155492,0.0193689,0.0133537,0.0092573,0.0131247,-0.0025832,-0.0100243,0.0
0.0189668,0.0225751,0.0155492,0.0193689,0.0133537,0.0092573,0.0131247,-0.0025832,-0.0100243,-0.0047231,0.0
0.0225751,0.0155492,0.0193689,0.0133537,0.0092573,0.0131247,-0.0025832,-0.0100243,-0.0047231,0.0043902,0.0
0.0155492,0.0193689,0.0133537,0.0092573,0.0131247,-0.0025832,-0.0100243,-0.0047231,0.0043902,0.0122394,0.0
0.0193689,0.0133537,0.0092573,0.0131247,-0.0025832,-0.0100243,-0.0047231,0.0043902,0.0122394,0.0109692,0.0
0.0133537,0.0092573,0.0131247,-0.0025832,-0.0100243,-0.0047231,0.0043902,0.0122394,0.0109692,0.0046653,0.0
0.0092573,0.0131247,-0.0025832,-0.0100243,-0.0047231,0.0043902,0.0122394,0.0109692,0.0046653,0.0198913,0.0
0.0131247,-0.0025832,-0.0100243,-0.0047231,0.0043902,0.0122394,0.0109692,0.0046653,0.0198913,0.0191627,0.0
-0.0025832,-0.0100243,-0.0047231,0.0043902,0.0122394,0.0109692,0.0046653,0.0198913,0.0191627,0.0124831,0.0
-0.0100243,-0.0047231,0.0043902,0.0122394,0.0109692,0.0046653,0.0198913,0.0191627,0.0124831,0.0275601,0.0
-0.0047231,0.0043902,0.0122394,0.0109692,0.0046653,0.0198913,0.0191627,0.0124831,0.0275601,0.0255891,0.0
0.0043902,0.0122394,0.0109692,0.0046653,0.0198913,0.0191627,0.0124831,0.0275601,0.0255891,0.0119988,0.0
0.0122394,0.0109692,0.0046653,0.0198913,0.0191627,0.0124831,0.0275601,0.0255891,0.0119988,0.0093762,0.0
0.0109692,0.0046653,0.0198913,0.0191627,0.0124831,0.0275601,0.0255891,0.0119988,0.0093762,0.0030753,0.0
0.0046653,0.0198913,0.0191627,0.0124831,0.0275601,0.0255891,0.0119988,0.0093762,0.0030753,0.0146457,0.0
0.0198913,0.0191627,0.0124831,0.0275601,0.0255891,0.0119988,0.0093762,0.0030753,0.0146457,0.01323,0.0
0.0191627,0.0124831,0.0275601,0.0255891,0.0119988,0.0093762,0.0030753,0.0146457,0.01323,-0.0028329,0.0
0.0124831,0.0275601,0.0255891,0.0119988,0.0093762,0.0030753,0.0146457,0.01323,-0.0028329,-0.0019727,0.0
0.0275601,0.0255891,0.0119988,0.0093762,0.0030753,0.0146457,0.01323,-0.0028329,-0.0019727,-0.0059018,0.0
